loan_uuid,account_number,account_type,account_status,product_id,entity_uuid,relationship_type_id,open_date,interest_rate,billing_cycle_day,term_in_months,original_amount,currency,collateral_description
5fd124d7-071a-4170-92a2-9c06f548355a,LCC00000081,mortgage,active,789df794-be96-4fe1-ba8c-37c0365fb2aa,d9f9fa8e-7142-43d2-a1f1-3452c33ac9e9,f93fdc05-9bff-401b-914b-ea066cd2fea8,2022-04-15T00:00:00Z,7.48,5,180,295445.37,usd,Single family residence 60481 Miller Plains Apt. 152
425f6665-2b6e-4627-97c4-afee5280dee9,LCC00000082,home_equity,active,015b31e9-5cab-4a89-9fbd-0393b1dd0042,fbaed409-3b08-4790-be4e-f69fdc074b4c,5984c523-cfcb-4455-9488-ef4dbbab767e,2021-01-05T00:00:00Z,7.47,26,120,144709.53,usd,Condo unit 9971 Cherry Corner
d3b22c14-e5e4-4d3a-8642-5a17e2b17d54,LCC00000083,auto,active,3b68af59-f2c2-4666-b340-ff42d7fbf5a7,58a84511-5820-4acd-8f10-bf89bd978a2b,319563ae-e2cf-4356-b753-1df70371ed5a,2024-02-11T00:00:00Z,7.93,5,36,42479.29,usd,2020 Honda Civic VIN CDUFLFL5UL4246BMT
e1d58982-0759-41b2-85e9-cb29eaf97c41,LCC00000084,recreational,active,dc7d45cd-e287-49af-9e44-dd1aef5354ce,467dcd91-8389-4a27-aaeb-298d7167fd33,0efd0260-b689-4968-a74c-feaac4793241,2022-02-08T00:00:00Z,12.53,7,12,42466.1,usd,2024 Chevrolet CX-5 VIN JE3K1H3TCW68SPTXN
2e895f6b-c6a6-49b4-a4f5-647f15683569,LCC00000085,auto,active,5246930c-e80c-47d1-8d33-b65d7a89c1f5,fb6b7d68-e94f-4bf2-9aca-aad1b0e06a46,23d7b45f-9c8f-4981-948c-497785ef1305,2022-03-12T00:00:00Z,5.6,28,60,43773.26,usd,2018 Chevrolet Camry VIN 51UPCESYXGC0GH53L
8247eacb-3dbd-4de8-9dcd-cab02fb7326a,LCC00000086,home_equity,active,a9a8f8ea-1e47-466e-9345-98ffb2666b4b,9f7ead72-3660-4259-9cb6-a7b816c191fe,f9b8de29-4d42-4a9d-b2fe-e8a39db52a78,2021-03-27T00:00:00Z,8.42,22,180,124569.29,usd,Condo unit 950 Collier Locks Suite 199
92569215-13df-4609-94ef-feb84f7a5e65,LCC00000087,personal,active,a7cb8116-c006-4b20-86a5-8330b5edbff6,f23fab20-4fed-4184-9378-30c8b26e2cb0,d7d9b66c-c515-4b4f-ab12-0474118dd1d8,2024-11-03T00:00:00Z,12.06,13,12,13567.56,usd,Condo unit 1536 Bishop Crossroad
8335e4cb-f761-4c70-b4f9-239694898e25,LCC00000088,auto,active,b79bdcfb-f3fa-405f-bcd7-4a1c0fc6636f,24aca22d-fde5-4ea6-be7f-a533dde7a219,0048de30-8770-4f5f-b77c-12bfe345aba1,2021-10-15T00:00:00Z,8.09,15,72,61299.95,usd,2021 Toyota CX-5 VIN 3XYD6FPXTEBS2K61W
1bb71fd1-75d0-4bdf-85e3-cd080c782c01,LCC00000089,home_equity,active,13b8f9a6-cbf9-4c90-93c5-ec5882c8d8d5,9e55b631-4bad-4414-95d3-63bb94ef5189,e67cf155-1407-4e49-9f14-d149d0021883,2023-12-15T00:00:00Z,9.19,23,60,84348.34,usd,Townhouse 38150 Smith Parkways Apt. 258
22fb2373-5ac8-49de-834e-88ef5f35ff3a,LCC00000090,personal,closed,561fad89-3d08-49cb-bc12-1456031979b1,7be3feca-502a-4f21-b180-38787be484fe,8dedd5fb-a2a0-41d3-92de-7affabdb7e55,2023-09-29T00:00:00Z,9.09,25,36,5742.64,usd,Townhouse 42293 Greer Squares
9bd6a446-b728-4325-abc6-0c96bfb6f82a,LCC00000091,mortgage,closed,a0a16ef4-cf59-4e04-9683-14707b0a77c8,014c9ab6-e591-4d56-8d73-e2d639a4883b,a497837b-9f77-4ee7-9f83-9e66af4688eb,2024-02-19T00:00:00Z,5.93,10,180,438813.98,usd,Townhouse 4836 Laura Mount
09095bcc-6c6b-4804-8d12-7348c057e558,LCC00000092,auto,active,55a8fbbc-100e-4bea-9d65-a8cc452a257b,7985b1f9-0bb0-48d0-bbcf-333f5f4f6b5e,bed42d76-ccf5-4ba2-8492-6e027ddb4eda,2024-09-05T00:00:00Z,5.4,5,72,44141.07,usd,2022 Honda Escape VIN MPLPUXGWCMMDGS2J6
c06a4615-ae8f-4eb8-8f87-99788bb3059d,LCC00000093,auto,active,50b8f647-5843-4b5a-95af-4e3fb93680cd,f6ec4eea-58b3-45da-8b0c-b266756e1bd5,57ddfb63-f1e2-451c-b36e-72fefc07882a,2023-05-08T00:00:00Z,8.94,3,36,34049.97,usd,2020 Toyota Escape VIN WPJRCWJEMX1PRVD08
6cc6dd88-7a7e-4cd1-bd1b-26c7435a232c,LCC00000094,auto,active,6805368a-a117-47ec-9121-5b06d4a81ffc,1b5018f1-6877-4f3a-912d-2d31c0745662,6c10de15-b8fa-4cd9-9d20-f67a5e44c035,2023-09-26T00:00:00Z,4.24,2,36,23244.94,usd,2022 Toyota CX-5 VIN VBDWPVVX5ZE6BPHH5
5e103181-3572-4291-b15f-a5bd812c3190,LCC00000095,home_equity,active,e9be2242-b015-483e-8d55-9e8363db361f,3218b646-f8ef-4cee-ada7-b53401e083bf,b4e1ac7f-c68c-45ec-834e-846fa791a3d0,2020-06-22T00:00:00Z,8.23,21,180,71201.05,usd,Single family residence 1089 Estrada Circles
e31ce8a6-624b-4b4e-b74b-f5a997cd00dc,LCC00000096,recreational,active,a4a957b8-56ba-4e83-9be6-6a47e53a822f,b71c4121-3d79-4628-b234-7269a8ad51b9,42b33e41-6a36-4f71-895b-32754845250f,2023-08-23T00:00:00Z,12.11,21,48,47380.64,usd,2020 Honda Escape VIN HET8H9H095718YVM6
f42e597a-3932-4e13-86b8-e00460fdf134,LCC00000097,mortgage,active,4a093bdd-4f20-4204-9657-abb47fa8e88f,f4cdf0dc-5c05-4ded-92ae-7fb9beac8b4a,27624e1d-57f3-4c13-8785-21f5ce247bc9,2023-03-04T00:00:00Z,5.64,3,240,374208.5,usd,Townhouse 89570 Thomas Fall Suite 715
e4576ef3-6136-4dfb-919b-25356cf17c96,LCC00000098,mortgage,active,8696e520-3557-45b8-af45-40504af01585,1e587d1b-72b2-4fa3-a1e2-1fcbd65c6c25,983daebb-c88c-4f08-b679-5042c6ad4d3e,2020-05-05T00:00:00Z,6.35,27,360,401805.12,usd,Condo unit 928 Mario Highway
87d70596-ed53-4a82-a9f6-8bedaa28ac48,LCC00000099,recreational,active,b2f7e372-7795-48aa-ab1d-4804a47aadc5,995b2af8-8422-411e-bb33-26c73d46f5f2,754bcd66-a3c9-44d3-b6fe-25201ff8f7fc,2021-10-11T00:00:00Z,12.02,6,48,25249.37,usd,2018 Honda Escape VIN 253A8AKJM6ZC3GWHF
cfc0e6bc-4735-4ca5-90a9-00c29611fd50,LCC00000100,auto,closed,a2dbc285-04a7-4229-8311-8d1ffe70a8fb,5859ad83-dc90-4b0d-ad98-473a05778adb,04d0b387-f515-4aea-84f6-93f692a3afb3,2023-01-22T00:00:00Z,4.59,22,72,38334.82,usd,2023 Honda Camry VIN 88Z6FCYG9EVEG34WF
1c4a6b83-d2be-4200-814e-9ad01969c31b,LCC00000101,mortgage,active,7729031c-2d01-441b-a05a-841150c64c42,d321a89f-5ff8-43ec-959e-400412ca5865,29208b7a-18f2-42dd-b599-3cb2f99d0b4e,2023-07-20T00:00:00Z,6.39,26,180,249048.17,usd,Townhouse 55673 Ross Radial
6db46760-dcef-41c6-88a7-2843db722127,LCC00000102,auto,active,07b98fb3-3358-4e26-b2cf-1628489f3ad9,0ed0c5cf-71e4-4a5d-b2ac-cc844af3a31e,0c230059-b4b9-4195-8c48-ea742ece34ba,2021-03-24T00:00:00Z,5.99,17,48,19115.16,usd,2021 Chevrolet Silverado VIN ESRSVM5H2WCX10WD6
f715fee8-0916-4f7f-ac19-32142d192fdc,LCC00000103,home_equity,active,5c2d5e9d-b51a-49d5-8e76-92a523cde1b8,4cde8501-b81f-4def-986a-c7f31dfa3005,c5eba34c-3ebf-4786-a6f1-bf47fd2921cf,2024-05-12T00:00:00Z,7.16,11,120,56655.09,usd,Primary residence 41393 Jeff Street
dfbdfaa2-29ff-46fb-9471-c2a1c7208e47,LCC00000104,mortgage,active,da7d7e78-b17c-491d-b529-d48f9c87883d,fb2eb580-3670-4a33-8a6f-280213667c66,593dd887-b1de-4930-918a-d09059245693,2020-01-30T00:00:00Z,6.52,17,240,507143.24,usd,Condo unit 9737 Ellis Dale Suite 236
ffd21f18-dff3-4f01-8182-40e1fe448929,LCC00000105,mortgage,active,e44af7bc-20d7-4bec-af43-cced7061206d,61eafca8-3e36-419a-8aa5-c07b38b1faa7,8a670e70-e0fe-44e2-9a95-90b9b90e6ed5,2023-04-30T00:00:00Z,5.87,4,360,504335.77,usd,Primary residence 94612 Holland Corners
11d5543b-a469-4a8c-a467-7a0cf85b9478,LCC00000106,personal,delinquent,6444f5ad-e933-4a14-bd86-69dbcd31397b,4df92c74-6257-4ad8-8b5c-3c25844cf0e4,6fec1f92-fed1-4a2b-92c5-9b68b4572d44,2020-05-20T00:00:00Z,8.79,23,48,10199.58,usd,
d8a39074-6853-4d9e-95cc-10a14c8cf5d8,LCC00000107,personal,active,e349bc91-e51e-4f37-bcf9-3fdae95bd0ac,d08f483c-6789-4760-82a5-57bc3e43e8b7,961e382f-df2b-4fdf-b302-8cf1d8b0df7e,2023-08-12T00:00:00Z,8.21,26,36,33538.37,usd,
ac213ce6-6951-49ab-8a88-a2b969de8e2f,LCC00000108,recreational,active,55f7973f-b603-4c08-8993-6b0fd2e3e898,3050d643-bc79-4002-a4f5-45f474e7c088,e4a08bc8-73a8-40a5-8cd8-fa977d6adab5,2024-01-25T00:00:00Z,13.38,27,12,38475.26,usd,2021 Honda CX-5 VIN PHV9AGZ98DAVLDLDZ
a0d12994-7ee9-4d72-bdc2-e021ce536538,LCC00000109,personal,active,525aba43-cdf2-49de-925a-6ac6c2d6d354,dca5bc8f-207e-4d77-ae04-ede4939c25d3,0e110d01-9d27-4c8e-8e54-12908947d167,2020-02-12T00:00:00Z,12.08,17,36,15895.24,usd,
388dfdff-3e9a-426d-9289-ce30ce2ae79b,LCC00000110,mortgage,active,f76e41f2-f010-4981-b6ac-44788ea52b4f,2202d9a9-3ac0-43ba-b202-af83afbaf2e7,20a07b75-95e7-49b3-978b-1f699350dcfd,2021-08-10T00:00:00Z,7.08,28,180,408703.5,usd,Townhouse 657 Daniel Drives
aa8615a3-981d-43b1-a562-6ede35f47b0a,LCC00000111,personal,active,1ebf4cba-9428-45ed-b5da-d83791511c5b,dd9fc8dd-9db3-4a4f-ab69-76f70b150e62,13a2c94d-55ca-49e4-8f2d-4fcb3b77fc5c,2023-10-19T00:00:00Z,12.1,25,36,5149.51,usd,
7ea81721-2aa8-4f48-b6b1-98e84211631b,LCC00000112,home_equity,active,22d800d0-53fd-4dc9-b81a-6d5ce7769d34,db0ea33f-470b-4007-8838-f68f8242e2df,9325d69d-88c2-4f69-9ffc-0ad267e15eb1,2024-01-21T00:00:00Z,8.57,25,180,71728.1,usd,Townhouse 3242 Larson Drives
1394bf33-6ca3-4461-b548-e1bac6f3551b,LCC00000113,auto,active,f93a41a8-79b1-4cea-b21b-0280feb1a477,86b6b95a-dff6-4e3f-9000-b3e0d37892e6,66d8a01c-844c-422d-8e71-921ce92af481,2024-12-31T00:00:00Z,7.57,9,72,30456.66,usd,2018 Chevrolet Civic VIN M3TN0VADMX14F0YUW
54281599-6447-4227-8a10-d22db7261319,LCC00000114,auto,closed,6deb1775-27f8-465a-bd38-7b5c331a7eb1,d2c5d811-c34f-45aa-a315-5ea154655c2f,bfa9fc13-2ae7-4b6b-8b01-9ed22cbd6e45,2020-02-05T00:00:00Z,7.67,27,36,27473.22,usd,2018 Chevrolet CX-5 VIN M06SXBW0WUX9TWX80
9bc74c33-1cd6-4c36-b965-cc5b41ac352d,LCC00000115,auto,active,fcf058c6-be09-4e3c-aa0a-5f164825ba8a,41540bec-4f50-4655-a5cc-1ce968a43a7c,64f81b81-eb73-410f-a048-a1532a0c14e8,2022-08-05T00:00:00Z,8.26,16,48,65530.66,usd,2019 Toyota Civic VIN 8X4T4DMW92X5G50YR
b8428a1b-7f9b-4635-8f1d-e85fe53e825f,LCC00000116,home_equity,active,17f88d48-1c9e-413c-8ed2-11c789373e49,ab2792fe-0451-44ec-aa37-8012b9f3ce91,114aa7c8-1045-4bdb-bf6a-c69ba69df2b0,2022-12-10T00:00:00Z,7.87,10,180,26862.78,usd,Single family residence 213 Yang Mews
05f31659-0f28-4348-b204-7efec6dbdb40,LCC00000117,auto,active,978db4f6-8ae2-4ec2-a18f-0a41a2ff615d,a1525554-4f30-4576-9ed5-dd71195efd45,897d1bca-f4db-474c-8a5f-a92e43aedb29,2021-10-12T00:00:00Z,4.33,15,36,58625.99,usd,2022 Ford Camry VIN XN4B1HTEZ8SKRCEJR
c6978fac-a866-47bf-8913-590f991828df,LCC00000118,home_equity,active,4e38b7c9-d7f1-4edf-a8cc-a41da260e949,5d1f8755-eaee-489d-8fe2-b999e90d3b52,3b2c3b7a-b187-4ba7-9df8-0b96d7dd25f7,2022-06-24T00:00:00Z,8.1,11,60,67418.72,usd,Condo unit 4757 Barnett Villages Apt. 504
137c2900-d548-4102-b194-b785f5bc75c9,LCC00000119,auto,active,64f8cc88-07ac-415f-87b4-7cb448b53028,17ad4c25-c750-4dc8-9404-015af13d01b2,f1c87d7e-f935-4576-86c8-c9ccb89a2418,2023-04-17T00:00:00Z,5.47,7,36,38140.38,usd,2021 Toyota Civic VIN TJL71GN3JCBUVNR3F
d7e070e5-6a8c-4a02-a73c-41fd9946bdf3,LCC00000120,mortgage,active,ec8b8e7f-6597-40f7-9f94-a0e8b4455b38,b3051f28-f22f-4014-95fc-5412d40e68fb,c134e55c-3562-4c15-8f05-b0ce81da591a,2021-07-10T00:00:00Z,6.39,22,360,282425.74,usd,Primary residence 8007 Sergio Glens Suite 553
5ad74014-b052-44cb-9096-dba6c34a784c,LCC00000121,home_equity,active,e22c0966-2322-40d5-b4a2-2b01165c9e2f,2c6176fc-3707-4a53-a9d2-cff711be3929,10f933d4-0dbe-4973-b388-1dbf96525363,2020-08-11T00:00:00Z,8.03,8,60,58801.23,usd,Single family residence 6498 Moran Ways
b762ba06-a7d5-4a4d-9f35-4f81db5d8421,LCC00000122,auto,delinquent,d5912f9e-1a14-481a-9f27-690a1893d859,ab799a05-dd60-4cb4-a10e-09ecc6985752,3e65acc0-f8d7-4029-a5f0-7ce5b3b272ba,2020-06-06T00:00:00Z,6.87,23,60,58553.55,usd,2019 Honda CX-5 VIN V5RNVMEA0JP2JGSPP
b29372b6-4a41-41d8-92b1-77cab26c4ebe,LCC00000123,home_equity,active,a67aadac-4997-4f50-a11d-92651313c9f8,956c59e6-bdde-480d-8bf7-9bc594039f7d,e6b62443-8ed4-4cac-ad80-ad2b5578148b,2024-05-23T00:00:00Z,9.21,16,60,27577.63,usd,Townhouse 0538 Laura Field Suite 880
f8ced228-ba26-4496-9ce1-f0a9c50fc0a8,LCC00000124,auto,active,60abb5de-f30d-48f8-a486-4e66d45d275f,4a6d3420-f083-43c2-9471-144455dadc6b,bf33342c-9b1f-4537-9a6b-425bbd3364d3,2021-02-19T00:00:00Z,5.65,18,60,58770.3,usd,2020 Toyota CX-5 VIN 34HS2E4CSF9R3R9GE
dc8c0591-54d0-425a-9833-615f18e3b5bc,LCC00000125,personal,active,f12ce4eb-4346-441e-92fc-20dea084db47,b334d690-29f4-49bc-88a2-3881e4b16e23,cab0431d-f4c6-4191-adbd-f98c07bad2eb,2023-04-24T00:00:00Z,14.45,16,48,24325.8,usd,Single family residence 3794 Carl Heights Suite 150
ccb03a9a-f938-4c49-8424-09fa62073e7b,LCC00000126,mortgage,active,bc0b38e8-e02b-45d7-a47c-e60eda4c5971,05afb977-1a15-4e7b-bd9f-96ec9af3110d,9bfeb50f-bfd6-4101-a257-cdea997bb085,2023-05-24T00:00:00Z,7.18,26,240,589268.84,usd,Condo unit 48308 Carol Avenue Suite 643
65830505-8e36-459b-8f73-7994bf0780d1,LCC00000127,recreational,closed,dea2cf01-9760-4e6e-b6da-8908d92fada7,bbbb31d7-f02d-4b2b-9147-9cf0c46d21e8,37adc058-d559-43dc-a798-4e969b93d645,2021-08-04T00:00:00Z,12.22,10,24,14139.06,usd,2022 Ford Camry VIN 0WW6UR1SF0A5ZTWSG
8b21221c-b89f-48d7-b8bd-010ec4f3c783,LCC00000128,recreational,active,c0784aff-d1ac-40ec-9d34-c3beff82028d,deff079b-4683-444d-953b-838b263f6f4a,d2a4118e-5d98-4bea-9296-f5d0a4e8ed72,2022-05-29T00:00:00Z,13.43,17,48,40020.4,usd,2020 Ford Civic VIN M9TLTX44HCD2ZL5Y3
82aa077c-c178-469f-9052-491ff257ed90,LCC00000129,home_equity,active,4ac7dfd8-cba7-4c28-9767-aa4688cf3fdf,d34b8e93-4d4f-453f-a264-453a28c892ec,69d92b57-b6fd-4dbf-82b9-070d28bb6e71,2023-03-17T00:00:00Z,8.16,14,120,31797.18,usd,Single family residence 7426 Miller Views Suite 094
ef1e8a07-d012-4c6d-b7a5-b589b41d6f03,LCC00000130,recreational,active,1a878c12-32d0-4dd6-8875-ca48417cd139,bd734418-d271-4921-8480-827aa6171c79,8cac7f8b-1bbc-41e2-8ab1-c54a4bab474c,2022-07-20T00:00:00Z,10.34,17,48,10774.02,usd,2023 Toyota Civic VIN W9NAVWX28HNF1MLU3
728dd678-ac2f-4a04-b383-2242b43f6db5,LCC00000131,auto,closed,18d186b8-7d3e-4657-8f48-453b0817afc9,e2285edf-1c48-489d-bbc5-93909170bacf,81010c54-35a0-4767-942b-08494f04fb7b,2021-11-18T00:00:00Z,7.71,4,48,64884.55,usd,2019 Toyota CX-5 VIN CUHDDKTEAN6KU1UZC
4385ac16-b22c-4e37-a4e3-3b93fe69897e,LCC00000132,recreational,active,f4c60f01-6a5f-4467-bf0b-354e3f41a8ae,ea2e4d89-3dd6-4461-af61-d4e22325ec6a,e00fde9b-dde3-48db-9d3b-edfa96dfe2d0,2020-04-29T00:00:00Z,12.77,23,36,20526.2,usd,2023 Mazda CX-5 VIN 2MSSDX9A164CMTWW1
894004f0-2d0f-44e1-aa04-74c43ac837f6,LCC00000133,mortgage,closed,17161f01-9389-45ca-93e7-7a29eef4ee84,1e57e33e-eaa5-4413-9d3c-a8f08808ebb2,2b2922b0-1fbf-495b-bc86-2aa16c904153,2021-09-09T00:00:00Z,7.16,3,360,315749.89,usd,Townhouse 82030 Daniel Forges Apt. 212
6bcb573e-9ea5-4e2f-8ead-9dfbbff20546,LCC00000134,personal,active,ffa8a241-ad85-4140-ac5e-2d55ae0b79c2,757e6147-8b0f-41b7-a966-931daf2340f1,93e91ec8-c83d-4b1f-903f-36fad7d3df94,2021-09-28T00:00:00Z,14.13,28,36,29047.18,usd,Condo unit 5858 Bruce Harbors Apt. 894
09dc0020-74c8-488a-b4eb-61bdd511a4e1,LCC00000135,personal,active,a280a6e4-72c8-4ce7-8bb8-cdeeb3cb4876,c82d0f36-611b-4ab3-9cf7-7d88154202e2,515ab549-aadf-427d-ae06-1eb27e845878,2020-02-03T00:00:00Z,12.5,11,36,41380.48,usd,Single family residence 5924 Morrison Unions
027ee62e-87ee-4429-b5ab-41c66ce1f142,LCC00000136,home_equity,active,04ef0d14-e485-4693-aa47-368dc23b9c3e,05ec3a4a-99c5-407a-9096-7e2c895c6716,3be2b280-e856-460b-8ca2-05c2e787ed4c,2024-10-03T00:00:00Z,9.05,23,120,63695.53,usd,Condo unit 3280 Daniel Dale Apt. 468
785a6ee9-0bde-458f-af73-399d2eba7bfb,LCC00000137,recreational,active,2c063872-0439-454f-bbb7-56dab3450954,9002f013-e3f8-4e7a-bab3-ff4af8163725,e4943882-95bb-4d44-ad66-4113bba3226b,2022-02-06T00:00:00Z,11.87,22,36,26077.6,usd,2018 Toyota CX-5 VIN 99AY4692N602PZ4JN
8b046a6b-8164-4a76-9485-9671a9e01bae,LCC00000138,personal,active,77ae9ab3-cbf0-474a-9ccc-34a4cef49faf,5c439304-1ec2-4461-b0fc-19bde41b22af,1c7e28b7-2da6-471a-9674-4c8d0c9701cf,2023-07-02T00:00:00Z,12.18,2,24,17005.76,usd,
1891073a-caf8-4d45-8826-866245fc03f9,LCC00000139,home_equity,closed,187c4cca-988e-4cb1-98ca-a24c9450cd4a,2ab097a7-83fe-4faa-8018-2da5950998c3,ee0d201b-8e3f-4368-b4ef-eb36369a059d,2021-04-16T00:00:00Z,8.63,27,180,118899.54,usd,Primary residence 708 Cook Summit Apt. 944
0a0de4e9-ca2e-4203-9815-efca957eac87,LCC00000140,auto,closed,937d032e-7fa0-45f2-b02c-b23738ffdb59,0a83532f-d612-4a7a-a7d5-fdbd09bf0047,9233bf93-79f4-4b7b-bb3b-d908c45b5942,2020-12-30T00:00:00Z,5.64,16,60,69401.94,usd,2019 Ford Escape VIN 05WDTP23A3G1YUFHK
e00d662c-3a17-4643-a119-e19bd11e84c7,LCC00000141,personal,active,a5f1912f-3541-4240-a904-b7f540ef6d82,d0f855ca-9818-4939-af03-b72b8fc7e4fe,18e86469-0950-4bbe-b433-86eb2fad894f,2022-01-21T00:00:00Z,9.98,9,48,10429.58,usd,
6d7e74c8-3910-4a8d-a750-753f2a4bdf3b,LCC00000142,auto,active,4c988965-eb3a-4929-8320-61e230710e94,658148ee-05ad-4b67-8ca6-5cf22ecca2bd,e2db2b87-0742-4960-8dda-63d2c1eae66d,2022-02-26T00:00:00Z,5.06,8,48,71945.55,usd,2023 Ford Silverado VIN CARF7H8V1FR9NVFW9
fe760710-21c8-401b-8d2b-7dea78227fed,LCC00000143,mortgage,active,98196dd1-78ff-4715-9f83-22a140677d8e,e093be4e-c6c4-4c79-b34a-573f3c969b1c,2ac609cf-90a4-4d19-8170-7cb15b5c133b,2024-08-03T00:00:00Z,7.07,18,360,178339.03,usd,Townhouse 471 Clark Streets
593b6156-f24d-40ad-8245-39dd5ebbd12f,LCC00000144,personal,active,e371ba6b-42a8-4408-8a1d-50bb5010e727,84256983-5a4c-4ebb-9f8e-8af7174ebc3f,7788d534-041f-4e2e-9f1b-abd01fb41b17,2024-04-26T00:00:00Z,11.76,8,48,30268.76,usd,
d3f75a75-fc63-490f-b9aa-541c96b40377,LCC00000145,mortgage,active,d6eac378-61dd-4611-baea-78cc017873c2,9a70e33e-bf79-478f-95a2-0079285edbf8,86211afc-afec-4d3a-845a-4812b56e27a0,2023-11-25T00:00:00Z,6.77,20,240,215963.64,usd,Townhouse 3999 Wallace Orchard Suite 399
77c05c18-793d-40eb-a75f-7d8db0a4abbc,LCC00000146,personal,active,2f295ec5-6a72-48c8-b8fc-9216ac8d08a5,ba3563fd-c9d1-44b4-8586-1c5cb69c11ea,f42fe71d-898b-4ded-89ff-54b7481bf0d0,2024-07-26T00:00:00Z,11.16,10,36,34777.84,usd,Condo unit 4223 Megan Ranch Apt. 761
a4f64de6-9cb4-4e12-bd13-1483b9c2ab64,LCC00000147,auto,active,d443606b-44c6-4a83-92ca-971fbabd6b8e,63a3cf7c-beb9-4b43-ad7a-a358adaba36d,33d8ec4c-7014-41b0-ba54-1eb4e131b34e,2020-06-02T00:00:00Z,5.15,26,36,57048.31,usd,2023 Honda Civic VIN EMHVKHSNKT9DG87G2
089268c5-1ede-4724-9930-a1e13b5e0ede,LCC00000148,recreational,active,2bf65229-ef7b-42d5-ada4-7e3e4b14a0f4,106e6912-81d6-4a8b-ab8c-ab91ab827018,6052a0a2-baf0-48c7-b885-bff1b1ab821d,2020-08-02T00:00:00Z,13.11,19,24,36351.1,usd,2021 Toyota Civic VIN HRT2LZTMTCSGU40AT
95ae0433-3047-4ae3-abf1-70612c2b2a11,LCC00000149,personal,active,56e3990e-8978-4d44-b64f-02b9d2472c6d,33d94fb5-5371-41c4-be19-b497650f00d4,fe41fa3a-8cec-48d1-81e8-30247bd0a6fd,2022-12-23T00:00:00Z,10.42,17,24,39173.64,usd,Townhouse 679 Cherry Island
10f1d3e1-9c87-4cda-a235-41be63fba387,LCC00000150,auto,closed,ea751519-9096-4edb-8bc5-76fe430ac46a,1fe24d9c-def4-4250-80f3-e2a102cbbbb5,08420e6b-4ca5-44f6-a42d-b0bb54679617,2022-07-31T00:00:00Z,6.2,27,36,31787.99,usd,2023 Mazda Civic VIN ZZHFRLSFD9L1E8U35
3398dde2-5602-4555-84fe-9910dc2717f0,LCC00000151,auto,active,96a0f58f-95fb-48cf-9b73-49a348c5b59d,f25f0348-eb84-47c6-8e92-b3625c8031a5,3551ac5d-8322-4413-962a-18ca4ee5b6f0,2022-09-09T00:00:00Z,5.51,14,48,41010.47,usd,2019 Mazda Silverado VIN SKNNDFK6V2VPF3LUS
c36df4a9-ef9c-4b59-9e67-405dc87e383e,LCC00000152,home_equity,active,e0c0d25f-cafe-402f-8a7e-970e6a2b0206,0b1b424b-c9e3-4cb2-b784-cb7544705f77,bc2f1755-8439-43a0-b8f1-720b62250ee2,2021-05-06T00:00:00Z,8.94,21,180,139602.31,usd,Primary residence 033 Andrew Ville
08e48831-59dc-4b48-a835-4a6513335caa,LCC00000153,mortgage,active,bda39093-2514-4526-966f-8c783a0847b7,ff14de7c-1920-4626-8f1f-918fdbb2c985,4ac32dc9-0c38-4e5c-8e03-3dd9e2c7738b,2021-07-03T00:00:00Z,5.79,19,360,521709.43,usd,Single family residence 776 Chelsea Fords
a684c339-fa78-4959-a2d7-5d42c744cf63,LCC00000154,auto,active,a8959257-43f9-4881-98a2-0ef44e46d6ed,3e61cb0d-b931-4440-95e7-2119c637ba2b,c44bf5ea-ae5a-4190-a84a-602b5fe2bf8f,2024-10-17T00:00:00Z,6.97,24,48,46343.67,usd,2024 Ford Escape VIN U4NEPVKS8R5TGADMP
787f4442-82fa-4f22-b1c9-09aaabc0da67,LCC00000155,personal,active,e80f3376-d70d-4a0d-aff3-7692455d4e45,90896e11-c1bb-4a0a-b37e-811fa7b201e4,033b1790-ccf0-4b9a-882d-5ff4fd7fb1ff,2022-05-10T00:00:00Z,11.76,1,48,19681.25,usd,
5c18e36e-490b-4efa-a835-fabc55adb61f,LCC00000156,personal,active,9f204483-3f2e-4b4d-98f4-d32b84ae9882,c9eaf113-f05b-4cd9-8f2c-9f85b60dad8b,9f56e22b-ed4e-4431-a75a-36b073a5776d,2023-08-24T00:00:00Z,13.04,4,24,5001.16,usd,
c156bf5d-79a5-4028-bd83-7733e65529c2,LCC00000157,auto,active,301a5176-4d8d-483d-855f-d213abe444cd,8018f52d-5b7d-4eeb-8ee3-f1843b02f313,ef2aa3b3-9f38-43a5-a1a4-8733088f7c67,2022-12-17T00:00:00Z,6.06,5,48,17903.68,usd,2020 Toyota Silverado VIN BTCXAUW0GZC00BYHA
5b91ba30-b482-41c6-8fe9-0fe0b8afa8b5,LCC00000158,mortgage,active,8d1a6c16-b2d7-4587-91a2-cec04e49fe19,41f8bd56-d721-42d1-a47d-63404c48087e,5f985fcc-cb36-4273-a969-738a34c12af3,2022-01-22T00:00:00Z,5.68,11,360,576185.03,usd,Single family residence 1277 Natalie Plains
2e070196-c3db-44db-985c-da731634e11d,LCC00000159,home_equity,active,b1b41aaf-7402-4f42-a65e-3495c49a4add,d9f813cd-1683-4e1b-a09b-5d34dab05ff2,2bf2cab2-95bb-40d6-8881-50e0129c2105,2024-04-08T00:00:00Z,8.73,12,120,69048.92,usd,Single family residence 741 Nathan Port
